RegisterName,Register,MCU
USIDR,Register,ATmega3250A
USISR,Register,ATmega3250A
USICR,Register,ATmega3250A
ADMUX,Register,ATmega3250A
ADCSRA,Register,ATmega3250A
ADC,Register,ATmega3250A
ADCSRB,Register,ATmega3250A
DIDR0,Register,ATmega3250A
SPMCSR,Register,ATmega3250A
UDR0,Register,ATmega3250A
UCSR0A,Register,ATmega3250A
UCSR0B,Register,ATmega3250A
UCSR0C,Register,ATmega3250A
UBRR0,Register,ATmega3250A
TCCR0A,Register,ATmega3250P
TCNT0,Register,ATmega3250P
OCR0A,Register,ATmega3250P
TIMSK0,Register,ATmega3250P
TIFR0,Register,ATmega3250P
GTCCR,Register,ATmega3250P
TCCR1A,Register,ATmega3250P
TCCR1B,Register,ATmega3250P
TCCR1C,Register,ATmega3250P
TCNT1,Register,ATmega3250P
OCR1A,Register,ATmega3250P
OCR1B,Register,ATmega3250P
ICR1,Register,ATmega3250P
TIMSK1,Register,ATmega3250P
TIFR1,Register,ATmega3250P
TCCR2A,Register,ATmega3250P
TCNT2,Register,ATmega3250P
OCR2A,Register,ATmega3250P
TIMSK2,Register,ATmega3250P
TIFR2,Register,ATmega3250P
GTCCR,Register,ATmega3250P
ASSR,Register,ATmega3250P
WDTCR,Register,ATmega3250P
EEAR,Register,ATmega3250P
EEDR,Register,ATmega3250P
EECR,Register,ATmega3250P
SPCR,Register,ATmega3250P
SPSR,Register,ATmega3250P
SPDR,Register,ATmega3250P
PORTA,Register,ATmega3250P
DDRA,Register,ATmega3250P
PINA,Register,ATmega3250P
PORTB,Register,ATmega3250P
DDRB,Register,ATmega3250P
PINB,Register,ATmega3250P
PORTC,Register,ATmega3250P
DDRC,Register,ATmega3250P
PINC,Register,ATmega3250P
PORTD,Register,ATmega3250P
DDRD,Register,ATmega3250P
PIND,Register,ATmega3250P
PORTE,Register,ATmega3250P
DDRE,Register,ATmega3250P
PINE,Register,ATmega3250P
PORTF,Register,ATmega3250P
DDRF,Register,ATmega3250P
PINF,Register,ATmega3250P
PORTG,Register,ATmega3250P
DDRG,Register,ATmega3250P
PING,Register,ATmega3250P
PORTH,Register,ATmega3250P
DDRH,Register,ATmega3250P
PINH,Register,ATmega3250P
PORTJ,Register,ATmega3250P
DDRJ,Register,ATmega3250P
PINJ,Register,ATmega3250P
ADCSRB,Register,ATmega3250P
ACSR,Register,ATmega3250P
DIDR1,Register,ATmega3250P
OCDR,Register,ATmega3250P
MCUCR,Register,ATmega3250P
MCUSR,Register,ATmega3250P
EICRA,Register,ATmega3250P
EIMSK,Register,ATmega3250P
EIFR,Register,ATmega3250P
PCMSK3,Register,ATmega3250P
PCMSK2,Register,ATmega3250P
PCMSK1,Register,ATmega3250P
PCMSK0,Register,ATmega3250P
SREG,Register,ATmega3250P
SP,Register,ATmega3250P
MCUCR,Register,ATmega3250P
MCUSR,Register,ATmega3250P
OSCCAL,Register,ATmega3250P
CLKPR,Register,ATmega3250P
PRR,Register,ATmega3250P
SMCR,Register,ATmega3250P
GPIOR2,Register,ATmega3250P
GPIOR1,Register,ATmega3250P
GPIOR0,Register,ATmega3250P
USIDR,Register,ATmega3250P
USISR,Register,ATmega3250P
USICR,Register,ATmega3250P
ADMUX,Register,ATmega3250P
ADCSRA,Register,ATmega3250P
ADC,Register,ATmega3250P
ADCSRB,Register,ATmega3250P
DIDR0,Register,ATmega3250P
SPMCSR,Register,ATmega3250P
UDR0,Register,ATmega3250P
UCSR0A,Register,ATmega3250P
UCSR0B,Register,ATmega3250P
UCSR0C,Register,ATmega3250P
UBRR0,Register,ATmega3250P
TCCR0A,Register,ATmega3250PA
TCNT0,Register,ATmega3250PA
OCR0A,Register,ATmega3250PA
TIMSK0,Register,ATmega3250PA
TIFR0,Register,ATmega3250PA
GTCCR,Register,ATmega3250PA
TCCR1A,Register,ATmega3250PA
TCCR1B,Register,ATmega3250PA
TCCR1C,Register,ATmega3250PA
TCNT1,Register,ATmega3250PA
OCR1A,Register,ATmega3250PA
OCR1B,Register,ATmega3250PA
ICR1,Register,ATmega3250PA
TIMSK1,Register,ATmega3250PA
TIFR1,Register,ATmega3250PA
TCCR2A,Register,ATmega3250PA
TCNT2,Register,ATmega3250PA
OCR2A,Register,ATmega3250PA
TIMSK2,Register,ATmega3250PA
TIFR2,Register,ATmega3250PA
GTCCR,Register,ATmega3250PA
ASSR,Register,ATmega3250PA
WDTCR,Register,ATmega3250PA
EEAR,Register,ATmega3250PA
EEDR,Register,ATmega3250PA
EECR,Register,ATmega3250PA
SPCR,Register,ATmega3250PA
SPSR,Register,ATmega3250PA
SPDR,Register,ATmega3250PA
PORTA,Register,ATmega3250PA
DDRA,Register,ATmega3250PA
PINA,Register,ATmega3250PA
PORTB,Register,ATmega3250PA
DDRB,Register,ATmega3250PA
PINB,Register,ATmega3250PA
PORTC,Register,ATmega3250PA
DDRC,Register,ATmega3250PA
PINC,Register,ATmega3250PA
PORTD,Register,ATmega3250PA
DDRD,Register,ATmega3250PA
PIND,Register,ATmega3250PA
PORTE,Register,ATmega3250PA
DDRE,Register,ATmega3250PA
PINE,Register,ATmega3250PA
PORTF,Register,ATmega3250PA
DDRF,Register,ATmega3250PA
PINF,Register,ATmega3250PA
PORTG,Register,ATmega3250PA
DDRG,Register,ATmega3250PA
PING,Register,ATmega3250PA
PORTH,Register,ATmega3250PA
DDRH,Register,ATmega3250PA
PINH,Register,ATmega3250PA
PORTJ,Register,ATmega3250PA
DDRJ,Register,ATmega3250PA
PINJ,Register,ATmega3250PA
ADCSRB,Register,ATmega3250PA
ACSR,Register,ATmega3250PA
DIDR1,Register,ATmega3250PA
OCDR,Register,ATmega3250PA
MCUCR,Register,ATmega3250PA
MCUSR,Register,ATmega3250PA
EICRA,Register,ATmega3250PA
EIMSK,Register,ATmega3250PA
EIFR,Register,ATmega3250PA
PCMSK3,Register,ATmega3250PA
PCMSK2,Register,ATmega3250PA
PCMSK1,Register,ATmega3250PA
PCMSK0,Register,ATmega3250PA
USIDR,Register,ATmega3250PA
USISR,Register,ATmega3250PA
USICR,Register,ATmega3250PA
ADMUX,Register,ATmega3250PA
ADCSRA,Register,ATmega3250PA
ADC,Register,ATmega3250PA
ADCSRB,Register,ATmega3250PA
DIDR0,Register,ATmega3250PA
SPMCSR,Register,ATmega3250PA
UDR0,Register,ATmega3250PA
UCSR0A,Register,ATmega3250PA
UCSR0B,Register,ATmega3250PA
UCSR0C,Register,ATmega3250PA
UBRR0,Register,ATmega3250PA
SREG,Register,ATmega3250PA
SP,Register,ATmega3250PA
MCUCR,Register,ATmega3250PA
MCUSR,Register,ATmega3250PA
OSCCAL,Register,ATmega3250PA
CLKPR,Register,ATmega3250PA
PRR,Register,ATmega3250PA
SMCR,Register,ATmega3250PA
GPIOR2,Register,ATmega3250PA
GPIOR1,Register,ATmega3250PA
GPIOR0,Register,ATmega3250PA
ADMUX,Register,ATmega325A
ADCSRA,Register,ATmega325A
ADC,Register,ATmega325A
ADCSRB,Register,ATmega325A
DIDR0,Register,ATmega325A
ADCSRB,Register,ATmega325A
ACSR,Register,ATmega325A
DIDR1,Register,ATmega325A
UDR0,Register,ATmega325A
UCSR0A,Register,ATmega325A
UCSR0B,Register,ATmega325A
UCSR0C,Register,ATmega325A
UBRR0,Register,ATmega325A
USIDR,Register,ATmega325A
USISR,Register,ATmega325A
USICR,Register,ATmega325A
SPCR,Register,ATmega325A
SPSR,Register,ATmega325A
SPDR,Register,ATmega325A
SPMCSR,Register,ATmega325A
OCDR,Register,ATmega325A
MCUCR,Register,ATmega325A
MCUSR,Register,ATmega325A
EICRA,Register,ATmega325A
EIMSK,Register,ATmega325A
EIFR,Register,ATmega325A
PCMSK1,Register,ATmega325A
PCMSK0,Register,ATmega325A
EEAR,Register,ATmega325A
EEDR,Register,ATmega325A
EECR,Register,ATmega325A
PORTA,Register,ATmega325A
DDRA,Register,ATmega325A
PINA,Register,ATmega325A
PORTB,Register,ATmega325A
DDRB,Register,ATmega325A
PINB,Register,ATmega325A
PORTC,Register,ATmega325A
DDRC,Register,ATmega325A
PINC,Register,ATmega325A
PORTD,Register,ATmega325A
DDRD,Register,ATmega325A
PIND,Register,ATmega325A
PORTE,Register,ATmega325A
DDRE,Register,ATmega325A
PINE,Register,ATmega325A
PORTF,Register,ATmega325A
DDRF,Register,ATmega325A
PINF,Register,ATmega325A
PORTG,Register,ATmega325A
DDRG,Register,ATmega325A
PING,Register,ATmega325A
TCCR0A,Register,ATmega325A
TCNT0,Register,ATmega325A
OCR0A,Register,ATmega325A
TIMSK0,Register,ATmega325A
TIFR0,Register,ATmega325A
GTCCR,Register,ATmega325A
TCCR1A,Register,ATmega325A
TCCR1B,Register,ATmega325A
TCCR1C,Register,ATmega325A
TCNT1,Register,ATmega325A
OCR1A,Register,ATmega325A
OCR1B,Register,ATmega325A
ICR1,Register,ATmega325A
TIMSK1,Register,ATmega325A
TIFR1,Register,ATmega325A
TCCR2A,Register,ATmega325A
TCNT2,Register,ATmega325A
OCR2A,Register,ATmega325A
TIMSK2,Register,ATmega325A
TIFR2,Register,ATmega325A
GTCCR,Register,ATmega325A
ASSR,Register,ATmega325A
WDTCR,Register,ATmega325A
SREG,Register,ATmega325A
SP,Register,ATmega325A
MCUCR,Register,ATmega325A
MCUSR,Register,ATmega325A
OSCCAL,Register,ATmega325A
CLKPR,Register,ATmega325A
PRR,Register,ATmega325A
SMCR,Register,ATmega325A
GPIOR2,Register,ATmega325A
GPIOR1,Register,ATmega325A
GPIOR0,Register,ATmega325A
ADMUX,Register,ATmega325P
ADCSRA,Register,ATmega325P
ADC,Register,ATmega325P
ADCSRB,Register,ATmega325P
DIDR0,Register,ATmega325P
ADCSRB,Register,ATmega325P
ACSR,Register,ATmega325P
DIDR1,Register,ATmega325P
UDR0,Register,ATmega325P
UCSR0A,Register,ATmega325P
UCSR0B,Register,ATmega325P
UCSR0C,Register,ATmega325P
UBRR0,Register,ATmega325P
USIDR,Register,ATmega325P
USISR,Register,ATmega325P
USICR,Register,ATmega325P
SPCR,Register,ATmega325P
SPSR,Register,ATmega325P
SPDR,Register,ATmega325P
SPMCSR,Register,ATmega325P
OCDR,Register,ATmega325P
MCUCR,Register,ATmega325P
MCUSR,Register,ATmega325P
EICRA,Register,ATmega325P
EIMSK,Register,ATmega325P
EIFR,Register,ATmega325P
PCMSK1,Register,ATmega325P
PCMSK0,Register,ATmega325P
EEAR,Register,ATmega325P
EEDR,Register,ATmega325P
EECR,Register,ATmega325P
PORTA,Register,ATmega325P
DDRA,Register,ATmega325P
PINA,Register,ATmega325P
PORTB,Register,ATmega325P
DDRB,Register,ATmega325P
PINB,Register,ATmega325P
PORTC,Register,ATmega325P
DDRC,Register,ATmega325P
PINC,Register,ATmega325P
PORTD,Register,ATmega325P
DDRD,Register,ATmega325P
PIND,Register,ATmega325P
PORTE,Register,ATmega325P
DDRE,Register,ATmega325P
PINE,Register,ATmega325P
PORTF,Register,ATmega325P
DDRF,Register,ATmega325P
PINF,Register,ATmega325P
PORTG,Register,ATmega325P
DDRG,Register,ATmega325P
PING,Register,ATmega325P
TCCR0A,Register,ATmega325P
TCNT0,Register,ATmega325P
OCR0A,Register,ATmega325P
TIMSK0,Register,ATmega325P
TIFR0,Register,ATmega325P
GTCCR,Register,ATmega325P
TCCR1A,Register,ATmega325P
TCCR1B,Register,ATmega325P
TCCR1C,Register,ATmega325P
TCNT1,Register,ATmega325P
OCR1A,Register,ATmega325P
OCR1B,Register,ATmega325P
ICR1,Register,ATmega325P
TIMSK1,Register,ATmega325P
TIFR1,Register,ATmega325P
TCCR2A,Register,ATmega325P
TCNT2,Register,ATmega325P
OCR2A,Register,ATmega325P
TIMSK2,Register,ATmega325P
TIFR2,Register,ATmega325P
GTCCR,Register,ATmega325P
ASSR,Register,ATmega325P
WDTCR,Register,ATmega325P
SREG,Register,ATmega325P
SP,Register,ATmega325P
MCUCR,Register,ATmega325P
MCUSR,Register,ATmega325P
OSCCAL,Register,ATmega325P
CLKPR,Register,ATmega325P
PRR,Register,ATmega325P
SMCR,Register,ATmega325P
GPIOR2,Register,ATmega325P
GPIOR1,Register,ATmega325P
GPIOR0,Register,ATmega325P
ADMUX,Register,ATmega325PA
ADCSRA,Register,ATmega325PA
ADC,Register,ATmega325PA
ADCSRB,Register,ATmega325PA
DIDR0,Register,ATmega325PA
ADCSRB,Register,ATmega325PA
ACSR,Register,ATmega325PA
DIDR1,Register,ATmega325PA
UDR0,Register,ATmega325PA
UCSR0A,Register,ATmega325PA
UCSR0B,Register,ATmega325PA
UCSR0C,Register,ATmega325PA
UBRR0,Register,ATmega325PA
USIDR,Register,ATmega325PA
USISR,Register,ATmega325PA
USICR,Register,ATmega325PA
SPCR,Register,ATmega325PA
SPSR,Register,ATmega325PA
SPDR,Register,ATmega325PA
SPMCSR,Register,ATmega325PA
OCDR,Register,ATmega325PA
MCUCR,Register,ATmega325PA
MCUSR,Register,ATmega325PA
EICRA,Register,ATmega325PA
EIMSK,Register,ATmega325PA
EIFR,Register,ATmega325PA
PCMSK1,Register,ATmega325PA
PCMSK0,Register,ATmega325PA
EEAR,Register,ATmega325PA
EEDR,Register,ATmega325PA
EECR,Register,ATmega325PA
PORTA,Register,ATmega325PA
DDRA,Register,ATmega325PA
PINA,Register,ATmega325PA
PORTB,Register,ATmega325PA
DDRB,Register,ATmega325PA
PINB,Register,ATmega325PA
PORTC,Register,ATmega325PA
DDRC,Register,ATmega325PA
PINC,Register,ATmega325PA
PORTD,Register,ATmega325PA
DDRD,Register,ATmega325PA
PIND,Register,ATmega325PA
PORTE,Register,ATmega325PA
DDRE,Register,ATmega325PA
PINE,Register,ATmega325PA
PORTF,Register,ATmega325PA
DDRF,Register,ATmega325PA
PINF,Register,ATmega325PA
PORTG,Register,ATmega325PA
DDRG,Register,ATmega325PA
PING,Register,ATmega325PA
TCCR0A,Register,ATmega325PA
TCNT0,Register,ATmega325PA
OCR0A,Register,ATmega325PA
TIMSK0,Register,ATmega325PA
TIFR0,Register,ATmega325PA
GTCCR,Register,ATmega325PA
TCCR1A,Register,ATmega325PA
TCCR1B,Register,ATmega325PA
TCCR1C,Register,ATmega325PA
TCNT1,Register,ATmega325PA
OCR1A,Register,ATmega325PA
OCR1B,Register,ATmega325PA
ICR1,Register,ATmega325PA
TIMSK1,Register,ATmega325PA
TIFR1,Register,ATmega325PA
TCCR2A,Register,ATmega325PA
TCNT2,Register,ATmega325PA
OCR2A,Register,ATmega325PA
TIMSK2,Register,ATmega325PA
TIFR2,Register,ATmega325PA
GTCCR,Register,ATmega325PA
ASSR,Register,ATmega325PA
WDTCR,Register,ATmega325PA
SREG,Register,ATmega325PA
SP,Register,ATmega325PA
MCUCR,Register,ATmega325PA
MCUSR,Register,ATmega325PA
OSCCAL,Register,ATmega325PA
CLKPR,Register,ATmega325PA
PRR,Register,ATmega325PA
SMCR,Register,ATmega325PA
GPIOR2,Register,ATmega325PA
GPIOR1,Register,ATmega325PA
GPIOR0,Register,ATmega325PA
UDR0,Register,ATmega328
UCSR0A,Register,ATmega328
UCSR0B,Register,ATmega328
UCSR0C,Register,ATmega328
UBRR0,Register,ATmega328
TWAMR,Register,ATmega328
TWBR,Register,ATmega328
TWCR,Register,ATmega328
TWSR,Register,ATmega328
TWDR,Register,ATmega328
TWAR,Register,ATmega328
TIMSK1,Register,ATmega328
TIFR1,Register,ATmega328
TCCR1A,Register,ATmega328
TCCR1B,Register,ATmega328
TCCR1C,Register,ATmega328
TCNT1,Register,ATmega328
OCR1A,Register,ATmega328
OCR1B,Register,ATmega328
ICR1,Register,ATmega328
GTCCR,Register,ATmega328
TIMSK2,Register,ATmega328
TIFR2,Register,ATmega328
TCCR2A,Register,ATmega328
TCCR2B,Register,ATmega328
TCNT2,Register,ATmega328
OCR2B,Register,ATmega328
OCR2A,Register,ATmega328
ASSR,Register,ATmega328
GTCCR,Register,ATmega328
ADMUX,Register,ATmega328
ADC,Register,ATmega328
ADCSRA,Register,ATmega328
ADCSRB,Register,ATmega328
DIDR0,Register,ATmega328
ACSR,Register,ATmega328
DIDR1,Register,ATmega328
PORTB,Register,ATmega328
DDRB,Register,ATmega328
PINB,Register,ATmega328
PORTC,Register,ATmega328
DDRC,Register,ATmega328
PINC,Register,ATmega328
PORTD,Register,ATmega328
DDRD,Register,ATmega328
PIND,Register,ATmega328
OCR0B,Register,ATmega328
OCR0A,Register,ATmega328
TCNT0,Register,ATmega328
TCCR0B,Register,ATmega328
TCCR0A,Register,ATmega328
TIMSK0,Register,ATmega328
TIFR0,Register,ATmega328
GTCCR,Register,ATmega328
EICRA,Register,ATmega328
EIMSK,Register,ATmega328
EIFR,Register,ATmega328
PCICR,Register,ATmega328
PCMSK2,Register,ATmega328
PCMSK1,Register,ATmega328
PCMSK0,Register,ATmega328
PCIFR,Register,ATmega328
SPDR,Register,ATmega328
SPSR,Register,ATmega328
SPCR,Register,ATmega328
WDTCSR,Register,ATmega328
EEAR,Register,ATmega328
EEDR,Register,ATmega328
EECR,Register,ATmega328
PRR,Register,ATmega328
OSCCAL,Register,ATmega328
CLKPR,Register,ATmega328
SREG,Register,ATmega328
SP,Register,ATmega328
SPMCSR,Register,ATmega328
MCUCR,Register,ATmega328
MCUSR,Register,ATmega328
SMCR,Register,ATmega328
GPIOR2,Register,ATmega328
GPIOR1,Register,ATmega328
GPIOR0,Register,ATmega328
UDR0,Register,ATmega328P
UCSR0A,Register,ATmega328P
UCSR0B,Register,ATmega328P
UCSR0C,Register,ATmega328P
UBRR0,Register,ATmega328P
TWAMR,Register,ATmega328P
TWBR,Register,ATmega328P
TWCR,Register,ATmega328P
TWSR,Register,ATmega328P
TWDR,Register,ATmega328P
TWAR,Register,ATmega328P
TIMSK1,Register,ATmega328P
TIFR1,Register,ATmega328P
TCCR1A,Register,ATmega328P
TCCR1B,Register,ATmega328P
TCCR1C,Register,ATmega328P
TCNT1,Register,ATmega328P
OCR1A,Register,ATmega328P
OCR1B,Register,ATmega328P
ICR1,Register,ATmega328P
GTCCR,Register,ATmega328P
TIMSK2,Register,ATmega328P
TIFR2,Register,ATmega328P
TCCR2A,Register,ATmega328P
TCCR2B,Register,ATmega328P
TCNT2,Register,ATmega328P
OCR2B,Register,ATmega328P
OCR2A,Register,ATmega328P
ASSR,Register,ATmega328P
GTCCR,Register,ATmega328P
ADMUX,Register,ATmega328P
ADC,Register,ATmega328P
ADCSRA,Register,ATmega328P
ADCSRB,Register,ATmega328P
DIDR0,Register,ATmega328P
ACSR,Register,ATmega328P
DIDR1,Register,ATmega328P
PORTB,Register,ATmega328P
DDRB,Register,ATmega328P
PINB,Register,ATmega328P
PORTC,Register,ATmega328P
DDRC,Register,ATmega328P
PINC,Register,ATmega328P
PORTD,Register,ATmega328P
DDRD,Register,ATmega328P
PIND,Register,ATmega328P
OCR0B,Register,ATmega328P
OCR0A,Register,ATmega328P
TCNT0,Register,ATmega328P
TCCR0B,Register,ATmega328P
TCCR0A,Register,ATmega328P
TIMSK0,Register,ATmega328P
TIFR0,Register,ATmega328P
GTCCR,Register,ATmega328P
EICRA,Register,ATmega328P
EIMSK,Register,ATmega328P
EIFR,Register,ATmega328P
PCICR,Register,ATmega328P
PCMSK2,Register,ATmega328P
PCMSK1,Register,ATmega328P
PCMSK0,Register,ATmega328P
PCIFR,Register,ATmega328P
SPDR,Register,ATmega328P
SPSR,Register,ATmega328P
SPCR,Register,ATmega328P
WDTCSR,Register,ATmega328P
PRR,Register,ATmega328P
OSCCAL,Register,ATmega328P
CLKPR,Register,ATmega328P
SREG,Register,ATmega328P
SP,Register,ATmega328P
SPMCSR,Register,ATmega328P
MCUCR,Register,ATmega328P
MCUSR,Register,ATmega328P
SMCR,Register,ATmega328P
GPIOR2,Register,ATmega328P
GPIOR1,Register,ATmega328P
GPIOR0,Register,ATmega328P
EEAR,Register,ATmega328P
EEDR,Register,ATmega328P
EECR,Register,ATmega328P
UDR0,Register,ATmega328PB
UCSR0A,Register,ATmega328PB
UCSR0B,Register,ATmega328PB
UCSR0C,Register,ATmega328PB
UCSR0D,Register,ATmega328PB
UBRR0,Register,ATmega328PB
UDR1,Register,ATmega328PB
UCSR1A,Register,ATmega328PB
UCSR1B,Register,ATmega328PB
UCSR1C,Register,ATmega328PB
UCSR1D,Register,ATmega328PB
UBRR1,Register,ATmega328PB
TWAMR0,Register,ATmega328PB
TWBR0,Register,ATmega328PB
TWCR0,Register,ATmega328PB
TWSR0,Register,ATmega328PB
TWDR0,Register,ATmega328PB
TWAR0,Register,ATmega328PB
TWAMR1,Register,ATmega328PB
TWBR1,Register,ATmega328PB
TWCR1,Register,ATmega328PB
TWSR1,Register,ATmega328PB
TWDR1,Register,ATmega328PB
TWAR1,Register,ATmega328PB
TIMSK1,Register,ATmega328PB
TIFR1,Register,ATmega328PB
TCCR1A,Register,ATmega328PB
TCCR1B,Register,ATmega328PB
TCCR1C,Register,ATmega328PB
TCNT1,Register,ATmega328PB
OCR1A,Register,ATmega328PB
OCR1B,Register,ATmega328PB
ICR1,Register,ATmega328PB
GTCCR,Register,ATmega328PB
TIMSK3,Register,ATmega328PB
TIFR3,Register,ATmega328PB
TCCR3A,Register,ATmega328PB
TCCR3B,Register,ATmega328PB
TCCR3C,Register,ATmega328PB
TCNT3,Register,ATmega328PB
OCR3A,Register,ATmega328PB
OCR3B,Register,ATmega328PB
ICR3,Register,ATmega328PB
TIMSK4,Register,ATmega328PB
TIFR4,Register,ATmega328PB
TCCR4A,Register,ATmega328PB
TCCR4B,Register,ATmega328PB
TCCR4C,Register,ATmega328PB
TCNT4,Register,ATmega328PB
OCR4A,Register,ATmega328PB
OCR4B,Register,ATmega328PB
ICR4,Register,ATmega328PB
TIMSK2,Register,ATmega328PB
TIFR2,Register,ATmega328PB
TCCR2A,Register,ATmega328PB
TCCR2B,Register,ATmega328PB
TCNT2,Register,ATmega328PB
OCR2B,Register,ATmega328PB
OCR2A,Register,ATmega328PB
ASSR,Register,ATmega328PB
GTCCR,Register,ATmega328PB
ADMUX,Register,ATmega328PB
ADC,Register,ATmega328PB
ADCSRA,Register,ATmega328PB
ADCSRB,Register,ATmega328PB
DIDR0,Register,ATmega328PB
ACSRA,Register,ATmega328PB
ACSR,Register,ATmega328PB
ACSRB,Register,ATmega328PB
DIDR1,Register,ATmega328PB
PORTB,Register,ATmega328PB
DDRB,Register,ATmega328PB
PINB,Register,ATmega328PB
PORTC,Register,ATmega328PB
DDRC,Register,ATmega328PB
PINC,Register,ATmega328PB
PORTD,Register,ATmega328PB
DDRD,Register,ATmega328PB
PIND,Register,ATmega328PB
PORTE,Register,ATmega328PB
DDRE,Register,ATmega328PB
PINE,Register,ATmega328PB
OCR0B,Register,ATmega328PB
OCR0A,Register,ATmega328PB
TCNT0,Register,ATmega328PB
TCCR0B,Register,ATmega328PB
TCCR0A,Register,ATmega328PB
TIMSK0,Register,ATmega328PB
TIFR0,Register,ATmega328PB
GTCCR,Register,ATmega328PB
EICRA,Register,ATmega328PB
EIMSK,Register,ATmega328PB
EIFR,Register,ATmega328PB
PCICR,Register,ATmega328PB
PCMSK3,Register,ATmega328PB
PCMSK2,Register,ATmega328PB
PCMSK1,Register,ATmega328PB
PCMSK0,Register,ATmega328PB
PCIFR,Register,ATmega328PB
SPDR0,Register,ATmega328PB
SPSR0,Register,ATmega328PB
SPCR0,Register,ATmega328PB
SPDR1,Register,ATmega328PB
SPSR1,Register,ATmega328PB
SPCR1,Register,ATmega328PB
WDTCSR,Register,ATmega328PB
XFDCSR,Register,ATmega328PB
PRR0,Register,ATmega328PB
PRR1,Register,ATmega328PB
OSCCAL,Register,ATmega328PB
CLKPR,Register,ATmega328PB
SREG,Register,ATmega328PB
SP,Register,ATmega328PB
SPMCSR,Register,ATmega328PB
MCUCR,Register,ATmega328PB
MCUSR,Register,ATmega328PB
SMCR,Register,ATmega328PB
GPIOR2,Register,ATmega328PB
GPIOR1,Register,ATmega328PB
GPIOR0,Register,ATmega328PB
EEAR,Register,ATmega328PB
EEDR,Register,ATmega328PB
EECR,Register,ATmega328PB
TCCR0A,Register,ATmega329
TCNT0,Register,ATmega329
OCR0A,Register,ATmega329
TIMSK0,Register,ATmega329
TIFR0,Register,ATmega329
GTCCR,Register,ATmega329
TCCR1A,Register,ATmega329
TCCR1B,Register,ATmega329
TCCR1C,Register,ATmega329
TCNT1,Register,ATmega329
OCR1A,Register,ATmega329
OCR1B,Register,ATmega329
ICR1,Register,ATmega329
TIMSK1,Register,ATmega329
TIFR1,Register,ATmega329
TCCR2A,Register,ATmega329
TCNT2,Register,ATmega329
OCR2A,Register,ATmega329
TIMSK2,Register,ATmega329
TIFR2,Register,ATmega329
GTCCR,Register,ATmega329
ASSR,Register,ATmega329
WDTCR,Register,ATmega329
EEAR,Register,ATmega329
EEDR,Register,ATmega329
EECR,Register,ATmega329
SPCR,Register,ATmega329
SPSR,Register,ATmega329
SPDR,Register,ATmega329
PORTA,Register,ATmega329
DDRA,Register,ATmega329
PINA,Register,ATmega329
PORTB,Register,ATmega329
DDRB,Register,ATmega329
PINB,Register,ATmega329
PORTC,Register,ATmega329
DDRC,Register,ATmega329
PINC,Register,ATmega329
PORTD,Register,ATmega329
DDRD,Register,ATmega329
PIND,Register,ATmega329
PORTE,Register,ATmega329
DDRE,Register,ATmega329
PINE,Register,ATmega329
PORTF,Register,ATmega329
DDRF,Register,ATmega329
PINF,Register,ATmega329
PORTG,Register,ATmega329
DDRG,Register,ATmega329
PING,Register,ATmega329
ADCSRB,Register,ATmega329
ACSR,Register,ATmega329
DIDR1,Register,ATmega329
OCDR,Register,ATmega329
MCUCR,Register,ATmega329
MCUSR,Register,ATmega329
LCDDR18,Register,ATmega329
LCDDR17,Register,ATmega329
LCDDR16,Register,ATmega329
LCDDR15,Register,ATmega329
LCDDR13,Register,ATmega329
LCDDR12,Register,ATmega329
LCDDR11,Register,ATmega329
LCDDR10,Register,ATmega329
LCDDR08,Register,ATmega329
LCDDR07,Register,ATmega329
LCDDR06,Register,ATmega329
LCDDR05,Register,ATmega329
LCDDR03,Register,ATmega329
LCDDR02,Register,ATmega329
LCDDR01,Register,ATmega329
LCDDR00,Register,ATmega329
LCDCCR,Register,ATmega329
LCDFRR,Register,ATmega329
LCDCRB,Register,ATmega329
LCDCRA,Register,ATmega329
EICRA,Register,ATmega329
EIMSK,Register,ATmega329
EIFR,Register,ATmega329
PCMSK1,Register,ATmega329
PCMSK0,Register,ATmega329
SREG,Register,ATmega329
SP,Register,ATmega329
MCUCR,Register,ATmega329
MCUSR,Register,ATmega329
OSCCAL,Register,ATmega329
CLKPR,Register,ATmega329
PRR,Register,ATmega329
SMCR,Register,ATmega329
GPIOR2,Register,ATmega329
GPIOR1,Register,ATmega329
GPIOR0,Register,ATmega329
USIDR,Register,ATmega329
USISR,Register,ATmega329
USICR,Register,ATmega329
ADMUX,Register,ATmega329
ADCSRA,Register,ATmega329
ADC,Register,ATmega329
ADCSRB,Register,ATmega329
DIDR0,Register,ATmega329
SPMCSR,Register,ATmega329
UDR0,Register,ATmega329
UCSR0A,Register,ATmega329
UCSR0B,Register,ATmega329
UCSR0C,Register,ATmega329
UBRR0,Register,ATmega329
TCCR0A,Register,ATmega3290
TCNT0,Register,ATmega3290
OCR0A,Register,ATmega3290
TIMSK0,Register,ATmega3290
TIFR0,Register,ATmega3290
GTCCR,Register,ATmega3290
TCCR1A,Register,ATmega3290
TCCR1B,Register,ATmega3290
TCCR1C,Register,ATmega3290
TCNT1,Register,ATmega3290
OCR1A,Register,ATmega3290
OCR1B,Register,ATmega3290
ICR1,Register,ATmega3290
TIMSK1,Register,ATmega3290
TIFR1,Register,ATmega3290
TCCR2A,Register,ATmega3290
TCNT2,Register,ATmega3290
OCR2A,Register,ATmega3290
